,mtknr,geschl
6274,10981,M
6275,708,M
6276,6640,M
6277,10982,W
6278,2961,W
6279,10983,W
6280,10984,M
6281,10985,W
6282,3511,M
6283,2787,M
6284,857,W
6285,2789,M
6286,6042,M
6287,10986,M
6288,10987,W
6289,10988,M
6290,10989,W
6291,2552,W
6292,10990,W
6293,10991,W
6294,10992,M
6295,7528,M
6296,425,M
6297,2208,M
6298,10993,M
6299,6017,M
6300,2345,M
6301,4962,W
6302,10994,M
6303,10995,W
6304,606,M
6305,10996,M
6306,10997,W
6307,10998,M
6308,10999,M
6309,7187,M
6310,1522,W
6311,949,M
6312,1693,M
6313,11000,M
6314,1140,M
6315,11001,M
6316,7487,W
6317,11002,M
6318,1076,W
6319,2222,M
6320,11003,M
6321,11004,M
6322,11005,W
6323,11006,M
6324,11007,M
6325,11008,M
6326,11009,M
6327,11010,M
6328,11011,M
6329,6686,M
6330,11012,M
6331,53,W
6332,3961,M
6333,7416,W
6334,6148,M
6335,7167,M
6336,1194,W
6337,7464,W
6338,11013,W
6339,2485,M
6340,4029,W
6341,11014,M
6342,11015,W
6343,11016,M
6344,11017,M
6345,929,W
6346,3690,M
6347,11018,M
6348,11019,M
6349,11020,W
6350,11021,W
6351,11022,M
6352,11023,M
6353,11024,M
6354,11025,W
6355,11026,M
6356,11027,M
6357,11028,W
6358,6615,M
6359,4274,M
6360,5246,M
6361,640,M
6362,11029,W
6363,11030,W
6364,11031,M
6365,11032,M
6366,7016,M
6367,279,M
6368,2735,M
6369,4712,W
6370,11033,M
6371,11034,W
6372,1412,M
6373,11035,M
6374,6130,M
6375,4352,M
6376,3225,W
6377,11036,M
6378,11037,M
6379,11038,M
6380,5989,M
6381,1891,W
6382,11039,M
6383,3014,M
6384,5139,M
6385,11040,M
6386,1901,W
6387,2099,W
6388,7025,M
6389,11041,M
6390,885,M
6391,2315,W
6392,11042,M
6393,11043,M
6394,5696,W
6395,199,W
6396,6120,W
6397,11044,W
6398,2423,M
6399,2185,W
6400,11045,M
6401,5151,W
6402,2240,M
6403,6127,M
6404,773,M
6405,1697,M
6406,6941,W
6407,11046,M
6408,4324,M
6409,11047,W
6410,5575,W
6411,1867,M
6412,11048,M
6413,11049,W
6414,5110,M
6415,6048,M
6416,3268,W
6417,11050,W
6418,4490,W
6419,11051,M
6420,11052,M
6421,11053,M
6422,3887,M
6423,4994,W
6424,11054,M
6425,10,M
6426,6356,M
6427,7332,W
6428,1095,M
6429,5479,M
6430,6742,W
6431,11055,W
6432,6800,M
6433,11056,W
6434,5384,W
6435,11057,W
6436,11058,W
6437,11059,M
6438,11060,W
6439,11061,M
6440,3384,M
6441,11062,M
6442,2839,M
6443,2033,M
6444,4681,M
6445,697,W
6446,7006,W
6447,11063,W
6448,11064,M
6449,11065,W
6450,11066,W
6451,11067,W
6452,6020,M
6453,11068,W
6454,11069,M
6455,6090,M
6456,11070,W
6457,11071,M
6458,6643,W
6459,3079,W
6460,11072,W
6461,11073,M
6462,6200,W
6463,11074,W
6464,5742,W
6465,3649,M
6466,5231,M
6467,11075,M
6468,590,W
6469,11076,W
6470,11077,W
6471,1788,M
6472,11078,M
6473,11079,M
6474,11080,M
6475,11081,M
6476,2333,W
6477,11082,M
6478,11083,W
6479,11084,W
6480,4126,M
6481,5640,M
6482,11085,W
6483,11086,M
6484,6522,W
6485,387,W
6486,6201,M
6487,6040,M
6488,11087,M
6489,2280,M
6490,4323,M
6491,75,W
6492,5245,M
6493,11088,W
6494,6677,W
6495,2576,W
6496,11089,W
6497,7289,W
6498,11090,W
6499,11091,W
6500,2701,W
6501,11092,W
6502,3984,M
6503,5886,M
6504,11093,W
6505,6900,W
6506,443,W
6507,5081,M
6508,11094,M
6509,5778,W
6510,11095,M
6511,11096,M
6512,11097,W
6513,6904,W
6514,11098,M
6515,5692,M
6516,644,W
6517,11099,W
6518,2008,M
6519,11100,W
6520,11101,M
6521,11102,W
6522,7398,W
6523,11103,M
6524,11104,W
6525,1845,W
6526,11105,W
6527,903,W
6528,3914,M
6529,11106,W
6530,11107,M
6531,2625,M
6532,4179,M
6533,6597,M
6534,11108,M
6535,7497,M
6536,6233,W
6537,11109,W
6538,11110,M
6539,11111,W
6540,4819,W
6541,11112,M
6542,4122,M
6543,11113,M
6544,11114,M
6545,4000,M
6546,11115,M
6547,11116,W
6548,4304,W
6549,4818,W
6550,11117,W
6551,11118,M
6552,5009,W
6553,4877,M
6554,3230,M
6555,11119,W
6556,190,W
6557,11120,M
6558,4493,M
6559,4442,W
6560,11121,W
6561,3746,M
6562,11122,M
6563,1305,W
6564,11123,M
6565,11124,M
6566,11125,M
6567,3379,M
6568,11126,M
6569,11127,M
6570,6679,M
6571,4243,M
6572,1635,M
6573,11128,M
6574,6737,M
6575,1746,M
6576,11129,W
6577,11130,M
6578,5268,M
6579,3134,W
6580,1139,M
6581,11131,W
6582,11132,M
6583,11133,W
6584,11134,M
6585,11135,M
6586,11136,W
6587,7429,M
6588,11137,W
6589,11138,M
6590,2049,W
6591,11139,M
6592,11140,M
6593,3780,W
6594,6352,W
6595,11141,M
6596,6110,M
6597,11142,W
6598,1142,M
6599,3434,W
6600,1147,W
6601,1877,M
6602,11143,M
6603,11144,M
6604,11145,M
6605,4690,M
6606,11146,M
6607,11147,W
6608,11148,M
6609,11149,W
6610,11150,W
6611,11151,W
6612,11152,W
6613,11153,W
6614,11154,M
6615,11155,M
6616,11156,M
6617,11157,W
6618,11158,W
6619,11159,M
6620,11160,M
6621,594,W
6622,5835,M
6623,11161,W
6624,5716,W
6625,11162,M
6626,2464,M
6627,1946,M
6628,3541,W
6629,389,W
6630,11163,W
6631,11164,M
6632,3312,W
6633,11165,W
6634,6873,M
6635,2204,M
6636,11166,W
6637,222,W
6638,11167,W
6639,11168,W
6640,2241,M
6641,1603,M
6642,11169,M
6643,11170,M
6644,4182,M
6645,11171,M
6646,11172,M
6647,3629,W
6648,11173,M
6649,11174,W
6650,11175,M
6651,11176,W
6652,11177,M
6653,2171,M
6654,11178,W
6655,5830,W
6656,11179,M
6657,1732,W
6658,7050,W
6659,6160,M
6660,2324,M
6661,5115,W
6662,11180,M
6663,3084,M
6664,4924,M
6665,11181,M
6666,11182,W
6667,11183,W
6668,5630,W
6669,4770,M
6670,7365,M
6671,11184,W
6672,5651,W
6673,5090,M
6674,11185,W
6675,11186,M
6676,11187,W
6677,377,W
6678,6898,M
6679,11188,W
6680,11189,W
6681,5687,W
6682,11190,M
6683,4725,W
6684,11191,M
6685,11192,M
6686,3996,W
6687,11193,M
6688,872,M
6689,11194,M
6690,3081,W
6691,1864,W
6692,5449,M
6693,11195,M
6694,2681,M
6695,11196,W
6696,11197,W
6697,11198,M
6698,5665,M
6699,11199,W
6700,11200,W
6701,2097,M
6702,4302,M
6703,2972,W
6704,11201,M
6705,4807,M
6706,11202,W
6707,6135,M
6708,11203,M
6709,6764,M
6710,11204,W
6711,11205,W
6712,11206,W
6713,11207,M
6714,11208,M
6715,744,M
6716,11209,M
6717,6840,W
6718,11210,W
6719,11211,M
6720,11212,M
6721,11213,W
6722,4923,W
6723,1188,M
6724,11214,W
6725,11215,M
6726,716,W
6727,11216,M
6728,11217,M
6729,11218,M
6730,11219,W
6731,6639,M
6732,7525,W
6733,11220,W
6734,1233,W
6735,2235,M
6736,11221,W
6737,11222,W
6738,11223,W
6739,2126,M
6740,11224,M
6741,11225,W
6742,11226,M
6743,11227,M
6744,4525,M
6745,944,M
6746,11228,W
6747,11229,W
6748,11230,W
6749,11231,W
6750,11232,W
6751,11233,M
6752,7136,M
6753,3723,M
6754,11234,M
6755,5871,W
6756,1054,M
6757,11235,W
6758,347,W
6759,346,W
6760,11236,M
6761,11237,W
6762,390,W
6763,4559,M
6764,11238,W
6765,7549,W
6766,11239,W
6767,11240,M
6768,11241,M
6769,11242,W
6770,11243,M
6771,882,W
6772,2243,M
6773,11244,W
6774,2938,M
6775,4349,W
6776,1090,W
6777,6839,W
6778,4952,M
6779,11245,M
6780,1702,M
6781,11246,W
6782,11247,W
6783,11248,W
6784,11249,M
6785,2305,W
6786,11250,W
6787,6259,W
6788,307,M
6789,11251,W
6790,11252,W
6791,7400,W
6792,11253,M
6793,3771,M
6794,899,M
6795,11254,M
6796,2179,M
6797,11255,M
6798,980,W
6799,3801,M
6800,11256,M
6801,4927,W
6802,11257,M
6803,5019,M
6804,5718,M
6805,11258,M
6806,11259,M
6807,3974,W
6808,11260,M
6809,11261,M
6810,11262,W
6811,11263,M
6812,11264,M
6813,6554,M
6814,1968,W
6815,6410,M
6816,11265,W
6817,11266,W
6818,2398,M
6819,6959,W
6820,11267,W
6821,2727,W
6822,11268,W
6823,11269,W
6824,11270,M
6825,3487,M
6826,1897,M
6827,3179,W
6828,11271,W
6829,5202,W
6830,11272,M
6831,11273,W
6832,11274,W
6833,7360,M
6834,1141,M
6835,11275,W
6836,6111,M
6837,11276,M
6838,11277,W
6839,11278,M
6840,3122,W
6841,11279,M
6842,11280,M
6843,11281,W
6844,11282,M
6845,11283,M
6846,5929,W
6847,6291,M
6848,11284,M
6849,11285,M
6850,11286,M
6851,2242,W
6852,1357,W
6853,7234,M
6854,1850,M
6855,5541,W
6856,11287,M
6857,11288,M
6858,11289,W
6859,4565,M
6860,997,M
6861,11290,M
6862,11291,W
6863,4609,W
6864,11292,W
6865,2747,M
6866,5615,M
6867,11293,M
6868,11294,M
6869,11295,M
6870,2530,W
6871,513,M
6872,11296,M
6873,2554,W
6874,11297,M
6875,7001,W
6876,11298,M
6877,3233,W
6878,7019,M
6879,11299,M
6880,4245,W
6881,11300,M
6882,5393,M
6883,3665,M
6884,11301,M
6885,11302,W
6886,11303,M
6887,11304,M
6888,6406,M
6889,5613,M
6890,11305,M
6891,3288,W
6892,11306,W
6893,11307,M
6894,619,M
6895,6379,W
6896,11308,M
6897,11309,W
6898,11310,M
6899,11311,M
6900,4761,M
6901,11312,W
6902,11313,M
6903,4628,W
6904,11314,M
6905,5194,M
6906,11315,M
6907,11316,W
6908,11317,M
6909,11318,M
6910,7446,M
6911,5963,M
6912,11319,M
6913,539,M
6914,11320,M
6915,11321,W
6916,11322,W
6917,4558,M
6918,11323,W
6919,5892,M
6920,4606,M
6921,2207,M
6922,11324,W
6923,11325,M
6924,1490,W
6925,4278,W
6926,327,W
6927,6188,M
6928,11326,M
6929,4322,M
6930,3591,W
6931,5839,M
6932,1909,M
6933,11327,M
6934,2388,W
6935,7063,M
6936,1566,W
6937,11328,M
6938,7048,M
6939,5135,W
6940,11329,M
6941,4487,M
6942,6144,W
6943,577,M
6944,3898,M
6945,11330,M
6946,5051,W
6947,4433,W
6948,11331,W
6949,11332,W
6950,5603,W
6951,11333,M
6952,3856,W
6953,11334,M
6954,1876,M
6955,11335,W
6956,5813,M
6957,11336,W
6958,657,M
6959,759,W
6960,1060,M
6961,11337,M
6962,1724,M
6963,11338,M
6964,4498,W
6965,1616,M
6966,11339,M
6967,11340,M
6968,11341,W
6969,11342,M
6970,11343,W
6971,2539,M
6972,11344,M
6973,2533,M
6974,6590,M
6975,11345,W
6976,11346,M
6977,5681,W
6978,11347,W
6979,11348,W
6980,11349,W
6981,3893,W
6982,11350,W
6983,11351,M
6984,718,W
6985,11352,W
6986,11353,W
6987,3120,W
6988,11354,M
6989,211,W
6990,2278,M
6991,11355,W
6992,2089,W
6993,444,W
6994,11356,M
6995,11357,W
6996,4138,W
6997,639,M
6998,5588,M
6999,3514,W
7000,243,M
7001,6994,W
7002,11358,M
7003,11359,W
7004,11360,W
7005,11361,W
7006,2339,M
7007,358,W
7008,4856,M
7009,1633,W
7010,5252,M
7011,11362,M
7012,11363,M
7013,4608,W
7014,11364,W
7015,5432,M
7016,241,M
7017,5498,M
7018,4456,M
7019,11365,M
7020,4109,W
7021,11366,W
7022,11367,M
7023,4013,W
7024,11368,W
7025,11369,W
7026,11370,W
7027,4562,W
7028,11371,M
7029,5327,M
7030,2661,M
7031,6272,W
7032,11372,M
7033,5446,W
7034,11373,M
7035,11374,W
7036,4878,W
7037,11375,M
7038,1770,W
7039,11376,W
7040,2314,M
7041,753,W
7042,11377,W
7043,11378,M
7044,11379,M
7045,6673,M
7046,1870,M
7047,11380,M
7048,11381,M
7049,1488,M
7050,2467,W
7051,4861,W
7052,11382,M
7053,2275,W
7054,11383,W
7055,2903,M
7056,11384,M
7057,11385,W
7058,11386,M
7059,11387,W
7060,5832,M
7061,4988,M
7062,6417,W
7063,11388,M
7064,11389,M
7065,4727,W
7066,1177,W
7067,192,M
7068,11390,M
7069,4889,W
7070,7380,W
7071,11391,M
7072,11392,M
7073,11393,M
7074,11394,M
7075,11395,M
7076,11396,W
7077,11397,W
7078,11398,W
7079,11399,M
7080,11400,M
7081,11401,M
7082,11402,M
7083,1478,W
7084,4509,W
7085,4287,M
7086,5745,M
7087,7532,M
7088,11403,M
7089,11404,W
7090,11405,W
7091,11406,W
7092,11407,W
7093,2284,M
7094,11408,W
7095,11409,W
7096,3153,M
7097,7474,M
7098,11410,W
7099,11411,M
7100,3373,M
7101,11412,W
7102,3195,W
7103,6894,M
7104,11413,M
7105,11414,W
7106,42,M
7107,11415,M
7108,11416,W
7109,2524,M
7110,2121,M
7111,11417,M
7112,5347,W
7113,11418,M
7114,497,M
7115,11419,M
7116,11420,M
7117,11421,M
7118,11422,M
7119,11423,M
7120,11424,M
7121,6277,M
7122,11425,M
7123,11426,M
7124,11427,W
7125,4006,W
7126,11428,W
7127,11429,W
7128,11430,W
7129,11431,M
7130,11432,W
7131,11433,M
7132,2908,M
7133,11434,M
7134,11435,M
7135,11436,W
7136,11437,W
7137,5880,M
7138,1548,W
7139,5688,M
7140,2060,M
7141,11438,W
7142,6391,M
7143,3719,W
7144,11439,M
7145,6343,W
7146,1039,W
7147,11440,W
7148,11441,M
7149,11442,M
7150,11443,W
7151,2236,M
7152,4960,W
7153,4849,W
7154,845,M
7155,11444,M
7156,11445,M
7157,11446,M
7158,2267,M
7159,7231,M
7160,1577,W
7161,11447,W
7162,11448,M
7163,11449,M
7164,11450,W
7165,11451,W
7166,7475,M
7167,11452,M
7168,1545,M
7169,11453,M
7170,680,M
7171,11454,M
7172,11455,M
7173,1378,M
7174,11456,W
7175,11457,M
7176,11458,W
7177,7036,W
7178,11459,W
7179,11460,W
7180,11461,M
7181,105,M
7182,11462,M
7183,4752,M
7184,6884,M
7185,11463,W
7186,11464,M
7187,11465,W
7188,125,M
7189,1118,M
7190,11466,W
7191,573,M
7192,5563,W
7193,11467,W
7194,11468,W
7195,2286,W
7196,11469,M
7197,11470,M
7198,11471,M
7199,11472,W
7200,11473,W
7201,11474,M
7202,11475,M
7203,11476,W
7204,3685,W
7205,5230,W
7206,2014,W
7207,6990,M
7208,11477,M
7209,11478,M
7210,11479,M
7211,3523,W
7212,11480,W
7213,2611,M
7214,11481,W
7215,1503,M
7216,3192,M
7217,11482,W
7218,1841,M
7219,11483,W
7220,11484,W
7221,1525,M
7222,11485,M
7223,11486,W
7224,11487,W
7225,309,M
7226,2474,M
7227,11488,M
7228,11489,M
7229,5368,W
7230,11490,W
7231,653,W
7232,3184,M
7233,5226,W
7234,259,W
7235,11491,W
7236,4992,W
7237,3750,M
7238,7388,M
7239,3104,M
7240,11492,M
7241,11493,M
7242,2386,W
7243,11494,W
7244,11495,W
7245,11496,M
7246,11497,W
7247,11498,M
7248,11499,W
7249,800,M
7250,11500,M
7251,11501,W
7252,11502,M
7253,11503,W
7254,5457,W
7255,11504,M
7256,11505,M
7257,11506,M
7258,5044,M
7259,1339,M
7260,11507,M
7261,11508,W
7262,284,M
7263,2148,M
7264,11509,W
7265,6186,M
7266,11510,M
7267,11511,W
7268,11512,M
7269,1390,M
7270,11513,M
7271,11514,M
7272,11515,W
7273,966,M
7274,11516,M
7275,631,M
7276,11517,M
7277,3034,M
7278,11518,M
7279,11519,M
7280,6236,W
7281,11520,M
7282,11521,M
7283,11522,W
7284,11523,W
7285,11524,M
7286,11525,M
7287,6074,W
7288,1420,W
7289,11526,M
7290,912,W
7291,11527,M
7292,11528,W
7293,11529,M
7294,11530,M
7295,11531,W
7296,5941,M
7297,11532,W
7298,11533,W
7299,3274,W
7300,11534,W
7301,11535,M
7302,11536,M
7303,837,M
7304,5700,W
7305,5439,W
7306,11537,M
7307,11538,W
7308,1475,M
7309,11539,W
7310,3443,M
7311,695,W
7312,6545,W
7313,11540,W
7314,11541,M
7315,11542,M
7316,11543,W
7317,11544,M
7318,3918,W
7319,11545,M
7320,3735,W
7321,11546,W
7322,1872,W
7323,11547,W
7324,11548,M
7325,694,W
7326,11549,M
7327,1599,M
7328,11550,M
7329,11551,M
7330,11552,M
7331,11553,M
7332,11554,W
7333,11555,M
7334,1148,W
7335,3276,M
7336,6122,W
7337,11556,M
7338,11557,W
7339,1072,W
7340,940,W
7341,11558,W
7342,11559,M
7343,11560,M
7344,11561,M
7345,11562,M
7346,3943,W
7347,4001,M
7348,11563,M
7349,4488,W
7350,11564,M
7351,7529,W
7352,7192,M
7353,11565,W
7354,7417,M
7355,399,W
7356,4813,W
7357,5127,M
7358,2912,M
7359,1329,W
7360,5650,M
7361,3058,M
7362,3064,M
7363,3119,W
7364,850,W
7365,11566,W
7366,5775,M
7367,958,M
7368,11567,W
7369,11568,M
7370,554,M
7371,6139,W
7372,2702,M
7373,6463,W
7374,11569,W
7375,11570,W
7376,2757,W
7377,11571,W
7378,11572,W
7379,11573,W
7380,2892,W
7381,11574,M
7382,2974,W
7383,11575,W
7384,2111,W
7385,11576,W
7386,11577,W
7387,11578,W
7388,5213,M
7389,11579,W
7390,11580,M
7391,11581,M
7392,4157,M
7393,11582,W
7394,11583,M
7395,11584,M
7396,5205,M
7397,11585,M
7398,5307,M
7399,11586,M
7400,720,M
7401,5334,W
7402,11587,W
7403,4020,M
7404,2036,M
7405,11588,W
7406,11589,M
7407,11590,M
7408,11591,W
7409,11592,M
7410,11593,W
7411,5146,M
7412,11594,M
7413,1631,W
7414,11595,W
7415,11596,W
7416,3490,M
7417,11597,M
7418,3828,M
7419,11598,W
7420,11599,M
7421,2416,W
7422,11600,W
7423,11601,M
7424,4437,W
7425,11602,M
7426,11603,M
7427,11604,M
7428,11605,W
7429,3855,W
7430,11606,W
7431,4052,W
7432,2270,M
7433,3626,W
7434,11607,M
7435,11608,M
7436,11609,W
7437,6091,W
7438,11610,M
7439,3748,W
7440,11611,W
7441,11612,W
7442,11613,W
7443,1551,W
7444,11614,W
7445,6270,W
7446,11615,M
7447,11616,M
7448,11617,W
7449,11618,M
7450,6372,M
7451,2452,M
7452,4926,W
7453,11619,W
7454,6910,W
7455,11620,M
7456,11621,W
7457,11622,W
7458,11623,W
7459,4359,M
7460,11624,W
7461,11625,M
7462,11626,M
7463,11627,M
7464,11628,W
7465,11629,M
7466,11630,W
7467,1938,M
7468,11631,M
7469,11632,W
7470,4068,W
7471,4183,W
7472,11633,W
7473,11634,W
7474,11635,M
7475,11636,M
7476,6855,M
7477,11637,M
7478,1657,M
7479,1916,M
7480,2266,W
7481,11638,W
7482,5085,W
7483,2957,W
7484,5346,M
7485,3330,M
7486,11639,M
7487,11640,W
7488,11641,W
7489,11642,M
7490,11643,M
7491,11644,W
7492,11645,M
7493,11646,M
7494,11647,M
7495,11648,M
7496,11649,W
7497,11650,W
7498,1656,W
7499,11651,W
7500,11652,W
7501,11653,W
7502,11654,M
7503,5675,M
7504,11655,M
7505,827,M
7506,4901,M
7507,7240,M
7508,11656,W
7509,4468,W
7510,11657,M
7511,1022,M
7512,11658,M
7513,11659,M
7514,6416,W
7515,11660,W
7516,264,W
7517,3597,W
7518,5289,M
7519,2507,W
7520,11661,M
7521,11662,W
7522,11663,W
7523,2166,M
7524,11664,M
7525,11665,M
7526,11666,M
7527,11667,M
7528,11668,W
7529,11669,W
7530,5973,W
7531,11670,M
7532,11671,W
7533,4431,M
7534,11672,M
7535,11673,W
7536,4641,W
7537,3831,W
7538,5282,M
7539,6525,M
7540,11674,M
7541,3520,W
7542,2432,W
7543,1858,M
7544,11675,W
7545,11676,W
7546,141,W
7547,6322,M
7548,11677,W
7549,2519,W
7550,11678,W
7551,11679,W
7552,11680,W
7553,2883,W
7554,11681,M
7555,11682,M
7556,11683,W
7557,2094,W
7558,11684,M
7559,11685,W
7560,11686,W
7561,359,M
7562,11687,W
7563,11688,W
7564,11689,W
7565,11690,M
7566,11691,M
7567,5046,W
7568,11692,M
7569,6047,M
7570,2319,W
7571,3451,M
7572,464,W
7573,11693,M
7574,11694,M
7575,7008,W
7576,11695,M
7577,11696,W
7578,11697,W
7579,11698,M
7580,11699,W
7581,11700,W
7582,11701,W
7583,11702,M
7584,3238,M
7585,11703,W
7586,11704,W
7587,11705,M
7588,761,M
7589,11706,W
7590,11707,W
7591,6060,W
7592,11708,W
7593,4342,W
7594,4103,W
7595,11709,M
7596,5018,M
7597,11710,W
7598,1352,M
7599,11711,W
7600,11712,W
7601,634,M
7602,11713,W
7603,11714,W
7604,11715,W
7605,6392,W
7606,5160,M
7607,7195,W
7608,2638,M
7609,3919,W
7610,11716,W
7611,2751,M
7612,11717,W
7613,11718,W
7614,5689,M
7615,7228,M
7616,11719,M
7617,11720,M
7618,376,M
7619,179,M
7620,11721,M
7621,11722,W
7622,2472,W
7623,11723,M
7624,11724,W
7625,3751,M
7626,1218,W
7627,11725,M
7628,11726,M
7629,11727,W
7630,6452,M
7631,7551,M
7632,2439,M
7633,11728,M
7634,11729,W
7635,11730,M
7636,11731,W
7637,1021,M
7638,11732,W
7639,4235,W
7640,11733,M
7641,11734,W
7642,11735,M
7643,11736,M
7644,11737,M
7645,7135,M
7646,6754,W
7647,11738,M
7648,3950,M
7649,76,M
7650,2636,W
7651,11739,M
7652,1205,M
7653,6709,W
7654,4026,W
7655,1443,W
7656,2005,M
7657,11740,M
7658,11741,W
7659,1892,M
7660,11742,W
7661,11743,W
7662,11744,W
7663,5000,M
7664,1360,M
7665,4314,M
7666,11745,M
7667,11746,W
7668,11747,M
7669,11748,W
7670,11749,M
7671,11750,M
7672,11751,W
7673,11752,W
7674,11753,W
7675,1799,M
7676,3981,M
7677,11754,M
7678,11755,W
7679,11756,M
7680,11757,W
7681,11758,M
7682,11759,M
7683,4064,W
7684,4310,M
7685,11760,M
7686,11761,M
7687,11762,M
7688,769,M
7689,2168,W
7690,669,W
7691,6727,M
7692,134,W
7693,11763,M
7694,11764,W
7695,1725,M
7696,11765,W
7697,11766,W
7698,7202,M
7699,2113,M
7700,7555,W
7701,5684,M
7702,1902,M
7703,6521,M
7704,2346,W
7705,11767,M
7706,11768,M
7707,568,W
7708,11769,M
7709,11770,W
7710,1057,W
7711,11771,W
7712,3178,M
7713,3339,M
7714,1715,M
7715,1594,W
7716,6818,W
7717,6359,M
7718,7107,W
7719,11772,M
7720,7534,M
7721,6598,W
7722,2575,M
7723,596,W
7724,11773,M
7725,2546,W
7726,11774,M
7727,11775,W
7728,5762,M
7729,11776,W
7730,11777,M
7731,11778,M
7732,1574,W
7733,11779,W
7734,1568,W
7735,11780,W
7736,11781,W
7737,983,M
7738,4037,W
7739,11782,M
7740,11783,M
7741,11784,M
7742,11785,M
7743,11786,W
7744,5843,M
7745,1137,W
7746,11787,M
7747,6187,M
7748,11788,M
7749,5837,W
7750,11789,M
7751,3829,M
7752,11790,M
7753,11791,M
7754,11792,M
7755,5597,M
7756,6313,W
7757,3053,M
7758,5250,W
7759,1747,M
7760,1510,W
7761,7518,M
7762,725,M
7763,11793,W
7764,11794,M
7765,11795,M
7766,2767,W
7767,11796,W
7768,11797,M
7769,11798,M
7770,2632,W
7771,2583,W
7772,7118,M
7773,11799,M
7774,11800,M
7775,6907,W
7776,4643,M
7777,11801,W
7778,1576,M
7779,11802,W
7780,11803,W
7781,11804,M
7782,11805,W
7783,6739,M
7784,6748,M
7785,11806,M
7786,11807,W
7787,11808,M
7788,4691,M
7789,11809,W
7790,11810,M
7791,2162,M
7792,11811,M
7793,11812,W
7794,11813,M
7795,11814,W
7796,11815,M
7797,11816,M
7798,4621,M
7799,11817,W
7800,11818,W
7801,11819,M
7802,3359,M
7803,11820,W
7804,6142,W
7805,11821,M
7806,11822,M
7807,5427,M
7808,2536,M
7809,11823,W
7810,11824,M
7811,11825,M
7812,11826,W
7813,11827,M
7814,3815,M
7815,11828,M
7816,11829,M
7817,11830,M
7818,2505,W
7819,6675,W
7820,11831,M
7821,11832,M
7822,5893,M
7823,11833,W
7824,2364,M
7825,11834,M
7826,7346,W
7827,11835,M
7828,11836,W
7829,1453,M
7830,11837,M
7831,511,W
7832,11838,M
7833,11839,W
7834,986,M
7835,11840,W
7836,6473,M
7837,11841,M
7838,11842,W
7839,11843,W
7840,11844,W
7841,6112,M
7842,5118,W
7843,11845,W
7844,11846,M
7845,11847,W
7846,11848,M
7847,4375,W
7848,11849,M
7849,3923,W
7850,11850,M
7851,7203,M
7852,2846,M
7853,11851,M
7854,11852,M
7855,2265,M
7856,57,M
7857,1855,M
7858,11853,M
7859,11854,M
7860,11855,W
7861,11856,W
7862,3199,M
7863,3348,M
7864,6447,M
7865,11857,M
7866,7029,W
7867,11858,M
7868,11859,M
7869,11860,W
7870,11861,W
7871,1735,M
7872,11862,M
7873,3112,M
7874,11863,M
7875,3895,M
7876,3858,W
7877,11864,W
7878,7283,W
7879,11865,M
7880,11866,W
7881,11867,W
7882,5559,M
7883,11868,M
7884,7153,W
7885,11869,W
7886,6303,W
7887,3673,W
7888,11870,W
7889,6318,M
7890,11871,M
7891,5710,M
7892,11872,M
7893,11873,M
7894,67,W
7895,5507,W
7896,11874,M
7897,11875,M
7898,11876,M
7899,7149,M
7900,11877,W
7901,3338,W
7902,11878,M
7903,11879,M
7904,11880,M
7905,11881,W
7906,11882,M
7907,1422,W
7908,3033,M
7909,748,W
7910,11883,M
7911,6559,M
7912,491,M
7913,11884,M
7914,11885,M
7915,11886,M
7916,792,M
7917,166,M
7918,11887,M
7919,11888,W
7920,11889,M
7921,1618,M
7922,11890,M
7923,11891,M
7924,11892,W
7925,306,W
7926,4543,M
7927,1008,M
7928,5223,W
7929,2376,W
7930,7461,M
7931,1820,M
7932,683,M
7933,11893,M
7934,3767,W
7935,3936,W
7936,11894,M
7937,574,M
7938,11895,M
7939,11896,M
7940,11897,W
7941,11898,W
7942,11899,M
7943,646,M
7944,11900,M
7945,11901,M
7946,1056,M
7947,3007,W
7948,2610,M
7949,11902,W
7950,5928,W
7951,11903,M
7952,11904,W
7953,5107,M
7954,11905,W
7955,11906,M
7956,11907,M
7957,11908,W
7958,11909,M
7959,11910,M
7960,4938,W
7961,11911,W
7962,2378,M
7963,11912,M
7964,11913,M
7965,11914,M
7966,11915,M
7967,11916,W
7968,11917,M
7969,2144,M
7970,11918,M
7971,11919,M
7972,1440,M
7973,11920,M
7974,11921,W
7975,197,M
7976,3485,M
7977,11922,W
7978,11923,M
7979,3834,M
7980,11924,M
7981,1557,M
7982,11925,M
7983,11926,W
7984,11927,M
7985,5815,M
7986,11928,M
7987,11929,M
7988,156,M
7989,2045,M
7990,6838,W
7991,11930,M
7992,11931,M
7993,11932,M
7994,1011,M
7995,4145,W
7996,11933,M
7997,1181,W
7998,11934,W
7999,11935,W
8000,879,M
8001,1274,M
8002,11936,M
8003,5804,M
8004,11937,M
8005,2714,M
8006,310,W
8007,3019,M
8008,11938,W
8009,185,M
8010,5676,M
8011,11939,M
8012,11940,M
8013,3627,M
8014,4190,M
8015,1450,W
8016,11941,W
8017,11942,W
8018,6626,M
8019,11943,M
8020,11944,M
8021,523,W
8022,4236,W
8023,11945,W
8024,2136,M
8025,11946,W
8026,11947,M
8027,6986,W
8028,5071,M
8029,4483,M
8030,11948,M
8031,11949,W
8032,2691,M
8033,3811,M
8034,3287,W
8035,510,M
